2.64	2.620.7160 2.64 540 2.64 0.00 -0.54    2.62 536 2.62 0.00 -0.15    99.41 68.22 21.90
818.3970 2.64 559 2.73 7.46 92.33    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
819.8270 2.64 555 2.71 8.92 72.78    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
821.5280 2.64 552 2.70 8.46 58.11    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
822.9600 2.64 559 2.73 6.30 92.33    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
824.6620 2.64 554 2.71 10.17 67.89    2.62 549 2.68 0.00 63.39    99.46 69.12 21.40
826.0930 2.64 556 2.72 11.26 77.66    2.62 535 2.61 0.00 -5.04    99.46 69.12 21.40
827.7970 2.64 555 2.71 8.46 72.78    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
829.2280 2.64 562 2.75 13.22 106.99    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.40
830.9320 2.64 549 2.68 9.77 43.45    2.62 548 2.68 0.00 58.50    99.46 69.12 21.40
832.3630 2.64 555 2.71 7.46 72.78    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
834.0640 2.64 552 2.70 6.30 58.11    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
835.4950 2.64 551 2.69 2.78 53.23    2.62 537 2.62 0.00 4.74    99.46 69.12 21.40
837.1960 2.64 558 2.73 3.96 87.44    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
838.6260 2.64 556 2.72 4.87 77.66    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
840.3290 2.64 550 2.69 8.88 48.34    2.62 534 2.61 0.00 -9.92    99.46 69.12 21.40
841.7590 2.64 553 2.70 7.97 63.00    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
843.4620 2.64 555 2.71 4.87 72.78    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
844.8930 2.64 555 2.71 2.78 72.78    2.62 537 2.62 0.00 4.74    99.46 69.12 21.40
846.5930 2.64 557 2.72 8.46 82.55    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
848.0230 2.64 552 2.70 9.74 58.11    2.62 531 2.60 0.00 -24.59    99.46 69.12 21.40
849.7270 2.64 554 2.71 9.77 67.89    2.62 548 2.68 0.00 58.50    99.46 69.12 21.40
851.1580 2.64 561 2.74 9.36 102.10    2.62 547 2.67 0.00 53.61    99.46 69.12 21.40
852.8610 2.64 560 2.74 7.46 97.21    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
854.2920 2.64 546 2.67 7.97 28.79    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
855.9930 2.64 561 2.74 8.92 102.10    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
857.4250 2.64 550 2.69 7.46 48.34    2.62 543 2.65 0.00 34.06    99.47 69.12 21.40
859.1260 2.64 549 2.68 7.97 43.45    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
860.5570 2.64 551 2.69 2.78 53.23    2.62 537 2.62 0.00 4.74    99.46 69.12 21.40
862.2590 2.64 569 2.78 6.30 141.20    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
863.6900 2.64 554 2.71 6.30 67.89    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
865.3930 2.64 555 2.71 8.46 72.78    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
866.8240 2.64 551 2.69 6.90 53.23    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
868.5250 2.64 551 2.69 6.30 53.23    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
869.9560 2.64 557 2.72 8.92 82.55    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
871.6570 2.64 558 2.73 10.56 87.44    2.62 550 2.69 0.00 68.28    99.46 69.12 21.40
873.0890 2.64 557 2.72 9.36 82.55    2.62 547 2.67 0.00 53.61    99.46 69.12 21.40
874.7910 2.64 555 2.71 8.46 72.78    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
876.2220 2.64 551 2.69 8.46 53.23    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
877.9250 2.64 560 2.74 8.92 97.21    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
879.3550 2.64 566 2.77 10.17 126.54    2.62 549 2.68 0.00 63.39    99.46 69.12 21.40
881.0580 2.64 556 2.72 6.90 77.66    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
882.4900 2.64 549 2.68 6.30 43.45    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
884.1910 2.64 553 2.70 10.93 63.00    2.62 551 2.69 0.00 73.17    99.46 69.12 21.40
885.6220 2.64 553 2.70 3.96 63.00    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
887.3240 2.64 551 2.69 4.87 53.23    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
888.7550 2.64 564 2.76 6.90 116.76    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
890.4590 2.64 555 2.71 6.30 72.78    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
891.8890 2.64 561 2.74 6.30 102.10    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
893.5910 2.64 558 2.73 7.46 87.44    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
895.0230 2.64 562 2.75 6.90 106.99    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
896.7240 2.64 558 2.73 6.90 87.44    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
898.1550 2.64 555 2.71 6.90 72.78    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
899.8580 2.64 559 2.73 6.30 92.33    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
901.2880 2.64 551 2.69 8.46 53.23    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
902.9910 2.64 557 2.72 11.61 82.55    2.62 534 2.61 0.00 -9.92    99.46 69.12 21.40
904.4230 2.64 559 2.73 9.77 92.33    2.62 548 2.68 0.00 58.50    99.46 69.12 21.40
906.1240 2.64 568 2.78 4.87 136.31    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
907.5560 2.64 557 2.72 7.97 82.55    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
909.2580 2.64 557 2.72 6.90 82.55    2.62 542 2.65 0.00 29.18    99.46 69.12 21.30
910.6890 2.64 557 2.72 8.46 82.55    2.62 545 2.66 0.00 43.84    99.46 69.12 21.30
912.3920 2.64 554 2.71 4.87 67.89    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
913.8220 2.64 563 2.75 8.92 111.88    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
915.5260 2.64 549 2.68 7.46 43.45    2.62 543 2.65 0.00 34.06    99.46 69.12 21.30
916.9570 2.64 550 2.69 6.90 48.34    2.62 542 2.65 0.00 29.18    99.46 69.12 21.30
918.6580 2.64 557 2.72 8.46 82.55    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
920.0890 2.64 557 2.72 3.96 82.55    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
921.7900 2.64 551 2.69 8.46 53.23    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
923.2200 2.64 558 2.73 10.17 87.44    2.62 549 2.68 0.00 63.39    99.47 69.24 21.40
924.9240 2.64 552 2.70 6.30 58.11    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
926.3550 2.64 558 2.73 8.92 87.44    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
928.0560 2.64 566 2.77 10.17 126.54    2.62 549 2.68 0.00 63.39    99.46 69.12 21.40
929.4890 2.64 550 2.69 3.96 48.34    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
931.1890 2.64 555 2.71 5.63 72.78    2.62 540 2.64 0.00 19.40    99.46 69.12 21.40
932.6210 2.64 547 2.67 4.87 33.68    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
934.3230 2.64 553 2.70 6.30 63.00    2.62 541 2.64 0.00 24.29    99.46 69.12 21.30
935.7530 2.64 557 2.72 11.61 82.55    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.30
937.4570 2.64 556 2.72 10.56 77.66    2.62 550 2.69 0.00 68.28    99.46 69.12 21.30
938.8890 2.64 550 2.69 2.78 48.34    2.62 537 2.62 0.00 4.74    99.46 69.12 21.30
940.5890 2.64 556 2.72 10.17 77.66    2.62 549 2.68 0.00 63.39    99.46 69.12 21.40
942.0210 2.64 549 2.68 8.42 43.45    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.40
943.7230 2.64 550 2.69 8.46 48.34    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
945.1540 2.64 553 2.70 8.46 63.00    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
946.8560 2.64 549 2.68 10.17 43.45    2.62 549 2.68 0.00 63.39    99.46 69.12 21.40
948.2880 2.64 561 2.74 6.30 102.10    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
949.9910 2.64 551 2.69 9.77 53.23    2.62 548 2.68 0.00 58.50    99.46 69.12 21.30
951.4220 2.64 559 2.73 7.97 92.33    2.62 544 2.66 0.00 38.95    99.46 69.12 21.30
953.1230 2.64 558 2.73 7.46 87.44    2.62 543 2.65 0.00 34.06    99.46 69.12 21.50
954.5550 2.64 557 2.72 4.87 82.55    2.62 539 2.63 0.00 14.51    99.46 69.12 21.50
956.2570 2.64 553 2.70 4.87 63.00    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
957.6870 2.64 555 2.71 4.87 72.78    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
959.3900 2.64 549 2.68 8.42 43.45    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.40
960.8210 2.64 551 2.69 5.63 53.23    2.62 540 2.64 0.00 19.40    99.46 69.12 21.40
962.5220 2.64 548 2.68 7.93 38.56    2.62 532 2.60 0.00 -19.70    99.46 69.12 21.40
963.9540 2.64 555 2.71 6.90 72.78    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
965.6560 2.64 557 2.72 5.63 82.55    2.62 540 2.64 0.00 19.40    99.46 69.12 21.50
967.0870 2.64 565 2.76 3.96 121.65    2.62 538 2.63 0.00 9.63    99.46 69.12 21.50
968.7900 2.64 557 2.72 11.61 82.55    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.40
970.2210 2.64 551 2.69 2.78 53.23    2.62 537 2.62 0.00 4.74    99.46 69.12 21.40
971.9230 2.64 549 2.68 8.42 43.45    2.62 531 2.60 0.00 -24.59    99.46 69.12 21.40
973.3550 2.64 554 2.71 7.97 67.89    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
975.0550 2.64 561 2.74 7.46 102.10    2.62 543 2.65 0.00 34.06    99.46 69.12 21.30
976.4880 2.64 558 2.73 7.46 87.44    2.62 543 2.65 0.00 34.06    99.46 69.12 21.30
978.1900 2.64 555 2.71 7.97 72.78    2.62 544 2.66 0.00 38.95    99.46 69.12 21.30
979.6200 2.64 558 2.73 8.92 87.44    2.62 546 2.67 0.00 48.73    99.46 69.12 21.30
981.3230 2.64 560 2.74 7.46 97.21    2.62 543 2.65 0.00 34.06    99.46 69.12 21.30
982.7540 2.64 560 2.74 10.17 97.21    2.62 549 2.68 0.00 63.39    99.46 69.12 21.30
984.4560 2.64 554 2.71 9.36 67.89    2.62 547 2.67 0.00 53.61    99.46 69.12 21.40
985.8870 2.64 564 2.76 4.87 116.76    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
987.5900 2.64 551 2.69 8.92 53.23    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
989.0210 2.64 560 2.74 12.60 97.21    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.40
990.7250 2.64 556 2.72 11.26 77.66    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.30
992.1560 2.64 558 2.73 8.92 87.44    2.62 546 2.67 0.00 48.73    99.46 69.12 21.30
993.8590 2.64 566 2.77 4.87 126.54    2.62 539 2.63 0.00 14.51    99.46 69.12 21.30
995.2910 2.64 555 2.71 3.96 72.78    2.62 538 2.63 0.00 9.63    99.46 69.12 21.30
996.9900 2.64 552 2.70 5.63 58.11    2.62 540 2.64 0.00 19.40    99.46 69.12 21.40
998.4220 2.64 553 2.70 6.90 63.00    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
1000.1240 2.64 552 2.70 4.87 58.11    2.62 539 2.63 0.00 14.51    99.46 69.12 21.30
1001.5550 2.64 557 2.72 9.77 82.55    2.62 548 2.68 0.00 58.50    99.46 69.12 21.30
1003.2590 2.64 555 2.71 8.92 72.78    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
1004.6910 2.64 563 2.75 7.97 111.88    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
1006.3960 2.64 564 2.76 5.63 116.76    2.62 540 2.64 0.00 19.40    99.46 69.12 21.40
1007.8280 2.64 553 2.70 6.30 63.00    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
1009.5320 2.64 557 2.72 9.77 82.55    2.62 548 2.68 0.00 58.50    99.46 69.12 21.30
1010.9640 2.64 554 2.71 6.90 67.89    2.62 542 2.65 0.00 29.18    99.46 69.12 21.30
1012.6660 2.64 548 2.68 4.87 38.56    2.62 539 2.63 0.00 14.51    99.46 69.12 21.30
1014.0980 2.64 550 2.69 7.46 48.34    2.62 543 2.65 0.00 34.06    99.46 69.12 21.30
1015.8010 2.64 566 2.77 6.90 126.54    2.62 542 2.65 0.00 29.18    99.46 69.12 21.30
1017.2340 2.64 561 2.74 12.91 102.10    2.62 535 2.61 0.00 -5.04    99.46 69.12 21.30
1018.9400 2.64 556 2.72 6.30 77.66    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
1020.3710 2.64 561 2.74 7.46 102.10    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
1022.0760 2.64 557 2.72 11.61 82.55    2.62 535 2.61 0.00 -5.04    99.45 69.12 21.40
1023.5090 2.64 545 2.66 6.25 23.90    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.40
1025.2130 2.64 557 2.72 7.46 82.55    2.62 543 2.65 0.00 34.06    99.46 69.12 21.50
1026.6440 2.64 553 2.70 10.17 63.00    2.62 549 2.68 0.00 63.39    99.46 69.12 21.50
1028.3470 2.64 556 2.72 5.63 77.66    2.62 540 2.64 0.00 19.40    99.46 69.12 21.40
1029.7800 2.64 547 2.67 9.36 33.68    2.62 547 2.67 0.00 53.61    99.46 69.12 21.40
1031.4830 2.64 557 2.72 4.87 82.55    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
1032.9139 2.64 547 2.67 8.46 33.68    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
1034.6180 2.64 549 2.68 8.92 43.45    2.62 546 2.67 0.00 48.73    99.46 69.12 21.30
1036.0500 2.64 547 2.67 7.97 33.68    2.62 544 2.66 0.00 38.95    99.46 69.12 21.30
1037.7540 2.64 557 2.72 6.30 82.55    2.62 541 2.64 0.00 24.29    99.47 69.12 21.30
1039.1850 2.64 561 2.74 7.46 102.10    2.62 543 2.65 0.00 34.06    99.46 69.12 21.30
1040.8879 2.64 560 2.74 4.87 97.21    2.62 539 2.63 0.00 14.51    99.46 69.12 21.30
1042.3210 2.64 564 2.76 13.81 116.76    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.30
1044.0250 2.64 558 2.73 4.87 87.44    2.62 539 2.63 0.00 14.51    99.46 69.12 21.30
1045.4570 2.64 553 2.70 7.97 63.00    2.62 544 2.66 0.00 38.95    99.46 69.12 21.30
1047.1600 2.64 554 2.71 8.46 67.89    2.62 545 2.66 0.00 43.84    99.46 69.12 21.30
1048.5920 2.64 559 2.73 3.96 92.33    2.62 538 2.63 0.00 9.63    99.46 69.12 21.30
1050.2950 2.64 554 2.71 9.77 67.89    2.62 548 2.68 0.00 58.50    99.46 69.12 21.40
1051.7259 2.64 553 2.70 3.96 63.00    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
1053.4289 2.64 548 2.68 7.46 38.56    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
1054.8609 2.64 556 2.72 8.46 77.66    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
1056.5629 2.64 560 2.74 7.46 97.21    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
1057.9949 2.64 554 2.71 2.78 67.89    2.62 537 2.62 0.00 4.74    99.46 69.12 21.40
1059.6970 2.64 552 2.70 6.30 58.11    2.62 541 2.64 0.00 24.29    99.46 69.12 21.50
1061.1290 2.64 557 2.72 7.46 82.55    2.62 543 2.65 0.00 34.06    99.46 69.12 21.50
1062.8330 2.64 561 2.74 3.96 102.10    2.62 538 2.63 0.00 9.63    99.46 69.12 21.30
1064.2640 2.64 556 2.72 9.77 77.66    2.62 548 2.68 0.00 58.50    99.46 69.12 21.30
1065.9680 2.64 560 2.74 7.46 97.21    2.62 543 2.65 0.00 34.06    99.46 69.12 21.30
1067.4000 2.64 567 2.77 7.97 131.43    2.62 544 2.66 0.00 38.95    99.46 69.12 21.30
1069.1049 2.64 565 2.76 2.78 121.65    2.62 537 2.62 0.00 4.74    99.46 69.12 21.30
1070.5360 2.64 551 2.69 6.90 53.23    2.62 542 2.65 0.00 29.18    99.46 69.12 21.30
1072.2380 2.64 554 2.71 10.53 67.89    2.62 535 2.61 0.00 -5.04    99.46 69.12 21.40
1073.6719 2.64 550 2.69 8.92 48.34    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
1075.3740 2.64 550 2.69 7.97 48.34    2.62 544 2.66 0.00 38.95    99.47 69.12 21.30
1076.8050 2.64 558 2.73 11.95 87.44    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.30
1078.5100 2.64 560 2.74 4.87 97.21    2.62 539 2.63 0.00 14.51    99.46 69.12 21.30
1079.9420 2.64 557 2.72 8.46 82.55    2.62 545 2.66 0.00 43.84    99.46 69.12 21.30
1081.6459 2.64 554 2.71 7.46 67.89    2.62 543 2.65 0.00 34.06    99.47 69.12 21.40
1083.0770 2.64 556 2.72 8.46 77.66    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
1084.7800 2.64 553 2.70 5.63 63.00    2.62 540 2.64 0.00 19.40    99.46 69.12 21.40
1086.2130 2.64 549 2.68 8.42 43.45    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.40
1087.9160 2.64 558 2.73 7.97 87.44    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
1089.3470 2.64 554 2.71 10.53 67.89    2.62 535 2.61 0.00 -5.04    99.47 69.12 21.40
1091.0520 2.64 559 2.73 7.97 92.33    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
1092.4840 2.64 552 2.70 6.90 58.11    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
1094.1879 2.64 559 2.73 7.97 92.33    2.62 544 2.66 0.00 38.95    99.47 69.12 21.40
1095.6190 2.64 554 2.71 8.46 67.89    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
1097.3210 2.64 549 2.68 6.90 43.45    2.62 542 2.65 0.00 29.18    99.47 69.12 21.40
1098.7540 2.64 565 2.76 7.46 121.65    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
1100.4570 2.64 547 2.67 6.30 33.68    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
1101.8890 2.64 545 2.66 7.97 23.90    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
1103.5930 2.64 557 2.72 8.46 82.55    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
1105.0250 2.64 558 2.73 9.36 87.44    2.62 547 2.67 0.00 53.61    99.46 69.12 21.40
1106.7280 2.64 559 2.73 7.97 92.33    2.62 544 2.66 0.00 38.95    99.47 69.12 21.40
1108.1600 2.64 553 2.70 2.78 63.00    2.62 537 2.62 0.00 4.74    99.47 69.12 21.40
1109.8609 2.64 556 2.72 7.97 77.66    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
1111.2929 2.64 558 2.73 9.77 87.44    2.62 548 2.68 0.00 58.50    99.46 69.12 21.40
1112.9959 2.64 565 2.76 11.64 121.65    2.62 553 2.70 0.00 82.94    99.46 69.12 21.40
1114.4300 2.64 558 2.73 11.29 87.44    2.62 552 2.70 0.00 78.05    99.46 69.12 21.40
1116.1350 2.64 546 2.67 6.86 28.79    2.62 536 2.62 0.00 -0.15    99.47 69.12 21.40
1117.5660 2.64 555 2.71 4.87 72.78    2.62 539 2.63 0.00 14.51    99.47 69.12 21.40
1119.2700 2.64 548 2.68 10.93 38.56    2.62 551 2.69 0.00 73.17    99.47 69.12 21.40
1120.7030 2.64 552 2.70 7.46 58.11    2.62 543 2.65 0.00 34.06    99.47 69.12 21.40
1122.4060 2.64 558 2.73 7.46 87.44    2.62 543 2.65 0.00 34.06    99.47 69.12 21.40
1123.8380 2.64 553 2.70 3.96 63.00    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
1125.5400 2.64 551 2.69 9.32 53.23    2.62 534 2.61 0.00 -9.92    99.47 69.12 21.40
1126.9720 2.64 553 2.70 7.46 63.00    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
1128.6760 2.64 555 2.71 9.36 72.78    2.62 547 2.67 0.00 53.61    99.46 69.12 21.40
1130.1070 2.64 552 2.70 4.87 58.11    2.62 539 2.63 0.00 14.51    99.47 69.12 21.40
1131.8110 2.64 556 2.72 11.29 77.66    2.62 552 2.70 0.00 78.05    99.47 69.12 21.40
1133.2440 2.64 554 2.71 6.30 67.89    2.62 541 2.64 0.00 24.29    99.47 69.12 21.40
1134.9460 2.64 559 2.73 10.56 92.33    2.62 550 2.69 0.00 68.28    99.47 69.12 21.40
1136.3790 2.64 566 2.77 5.63 126.54    2.62 540 2.64 0.00 19.40    99.46 69.12 21.40
1138.0820 2.64 558 2.73 11.64 87.44    2.62 553 2.70 0.00 82.94    99.47 69.12 21.50
1139.5159 2.64 557 2.72 7.46 82.55    2.62 543 2.65 0.00 34.06    99.47 69.12 21.50
1141.2189 2.64 559 2.73 9.36 92.33    2.62 547 2.67 0.00 53.61    99.47 69.12 21.40
1142.6500 2.64 553 2.70 8.46 63.00    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
1144.3540 2.64 561 2.74 3.96 102.10    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
1145.7860 2.64 556 2.72 6.30 77.66    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
1147.4899 2.64 557 2.72 6.90 82.55    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
1148.9210 2.64 548 2.68 7.97 38.56    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
1150.6230 2.64 552 2.70 9.36 58.11    2.62 547 2.67 0.00 53.61    99.47 69.12 21.40
1152.0560 2.64 545 2.66 9.77 23.90    2.62 548 2.68 0.00 58.50    99.47 69.12 21.40
1153.7590 2.64 555 2.71 10.56 72.78    2.62 550 2.69 0.00 68.28    99.46 69.12 21.40
1155.1910 2.64 544 2.66 5.63 19.01    2.62 540 2.64 0.00 19.40    99.46 69.12 21.40
1156.8950 2.64 553 2.70 3.96 63.00    2.62 538 2.63 0.00 9.63    99.47 69.12 21.30
1158.3260 2.64 547 2.67 8.92 33.68    2.62 546 2.67 0.00 48.73    99.47 69.12 21.30
1160.0300 2.64 560 2.74 12.60 97.21    2.62 532 2.60 0.00 -19.70    99.47 69.12 21.40
1161.4630 2.64 556 2.72 6.30 77.66    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
1163.1650 2.64 551 2.69 11.64 53.23    2.62 553 2.70 0.00 82.94    99.46 69.12 21.40
1164.5989 2.64 553 2.70 9.36 63.00    2.62 547 2.67 0.00 53.61    99.46 69.12 21.40
1166.3020 2.64 549 2.68 10.17 43.45    2.62 549 2.68 0.00 63.39    99.47 69.12 21.40
1167.7340 2.64 549 2.68 6.90 43.45    2.62 542 2.65 0.00 29.18    99.46 69.01 21.40
1169.4379 2.64 549 2.68 8.46 43.45    2.62 545 2.66 0.00 43.84    99.47 69.12 21.40
1170.8699 2.64 548 2.68 7.93 38.56    2.62 535 2.61 0.00 -5.04    99.47 69.12 21.40
1172.5739 2.64 550 2.69 9.77 48.34    2.62 548 2.68 0.00 58.50    99.47 69.12 21.40
1174.0050 2.64 551 2.69 2.78 53.23    2.62 537 2.62 0.00 4.74    99.47 69.12 21.40
1175.7060 2.64 549 2.68 4.87 43.45    2.62 539 2.63 0.00 14.51    99.47 69.01 21.40
1177.1390 2.64 555 2.71 5.63 72.78    2.62 540 2.64 0.00 19.40    99.47 69.12 21.40
1178.8420 2.64 560 2.74 9.77 97.21    2.62 548 2.68 0.00 58.50    99.47 69.01 21.40
1180.2729 2.64 560 2.74 12.60 97.21    2.62 533 2.61 0.00 -14.81    99.47 69.12 21.40
1181.9790 2.64 559 2.73 11.29 92.33    2.62 552 2.70 0.00 78.05    99.47 69.12 21.40
1183.4119 2.64 550 2.69 9.77 48.34    2.62 548 2.68 0.00 58.50    99.47 69.12 21.40
1185.1159 2.64 558 2.73 6.30 87.44    2.62 541 2.64 0.00 24.29    99.47 69.12 21.40
1186.5469 2.64 568 2.78 9.36 136.31    2.62 547 2.67 0.00 53.61    99.47 69.01 21.40
1188.2500 2.64 563 2.75 13.52 111.88    2.62 536 2.62 0.00 -0.15    99.47 69.12 21.40
1189.6850 2.64 554 2.71 10.53 67.89    2.62 535 2.61 0.00 -5.04    99.47 69.12 21.40
1191.3890 2.64 551 2.69 2.78 53.23    2.62 537 2.62 0.00 4.74    99.47 69.12 21.40
1192.8189 2.64 567 2.77 4.87 131.43    2.62 539 2.63 0.00 14.51    99.47 69.12 21.40
1194.5240 2.64 552 2.70 7.46 58.11    2.62 543 2.65 0.00 34.06    99.47 69.12 21.40
1195.9560 2.64 557 2.72 2.78 82.55    2.62 537 2.62 0.00 4.74    99.47 69.12 21.40
1197.6590 2.64 546 2.67 3.96 28.79    2.62 538 2.63 0.00 9.63    99.47 69.12 21.30
1199.0889 2.64 560 2.74 9.36 97.21    2.62 547 2.67 0.00 53.61    99.47 69.12 21.30
1200.7910 2.64 558 2.73 2.78 87.44    2.62 537 2.62 0.00 4.74    99.47 69.12 21.40
1202.2230 2.64 563 2.75 8.92 111.88    2.62 546 2.67 0.00 48.73    99.47 69.12 21.40
1203.9270 2.64 558 2.73 7.46 87.44    2.62 543 2.65 0.00 34.06    99.46 69.01 21.40
1205.3580 2.64 552 2.70 6.90 58.11    2.62 542 2.65 0.00 29.18    99.47 69.12 21.40
1207.0620 2.64 557 2.72 11.61 82.55    2.62 533 2.61 0.00 -14.81    99.47 69.12 21.40
1208.4959 2.64 555 2.71 2.78 72.78    2.62 537 2.62 0.00 4.74    99.47 69.12 21.40
1210.1989 2.64 553 2.70 8.92 63.00    2.62 546 2.67 0.00 48.73    99.47 69.12 21.40
1211.6300 2.64 549 2.68 8.46 43.45    2.62 545 2.66 0.00 43.84    99.47 69.12 21.40
1213.3320 2.64 553 2.70 2.78 63.00    2.62 537 2.62 0.00 4.74    99.47 69.12 21.40
1214.7640 2.64 548 2.68 4.87 38.56    2.62 539 2.63 0.00 14.51    99.47 69.12 21.40
1216.4659 2.64 559 2.73 4.87 92.33    2.62 539 2.63 0.00 14.51    99.47 69.12 21.40
1217.8979 2.64 559 2.73 3.96 92.33    2.62 538 2.63 0.00 9.63    99.47 69.12 21.40
1219.6009 2.64 553 2.70 10.14 63.00    2.62 535 2.61 0.00 -5.04    99.47 69.12 21.40
1221.0329 2.64 552 2.70 2.78 58.11    2.62 537 2.62 0.00 4.74    99.47 69.12 21.40
1222.7359 2.64 554 2.71 7.97 67.89    2.62 544 2.66 0.00 38.95    99.47 69.12 21.40
